id,created_at,closed_at,cancelled_at,customer_id,financial_status,fulfillment_status,processed_at,total_price,shipping_rate,subtotal_price,total_discounts,total_line_items_price
7677784095,8/22/2016,8/23/2016,,8689092191,paid,fulfilled,8/22/2016,137,0,137,0,137
7677784799,8/22/2016,8/23/2016,,8689087199,paid,fulfilled,8/22/2016,102.05,7,87,0,87
7677785823,8/22/2016,8/23/2016,,8689088991,paid,fulfilled,8/22/2016,32,7,25,0,25
7677789535,8/22/2016,8/23/2016,,8689031391,partially_refunded,fulfilled,8/22/2016,478.52,0,438,0,438
7677790559,8/22/2016,8/23/2016,,8689100063,paid,fulfilled,8/22/2016,113.62,0,104,0,104
7677791583,8/22/2016,8/23/2016,,8689092319,paid,fulfilled,8/22/2016,137.66,0,126,0,126
7677791839,8/22/2016,8/23/2016,,8689074591,paid,fulfilled,8/22/2016,100,7,93,0,93
7677794463,8/22/2016,8/23/2016,,8689102431,paid,fulfilled,8/22/2016,56.16,7,45,0,45
7677796447,8/22/2016,8/23/2016,,8689102175,paid,fulfilled,8/22/2016,161.83,32.83,129,0,129
7677796575,8/22/2016,8/23/2016,,8688975647,paid,fulfilled,8/22/2016,215.7,41.7,174,0,174
7677802335,8/22/2016,8/23/2016,,8688990303,paid,fulfilled,8/22/2016,59,7,52,0,52
7677804063,8/22/2016,8/23/2016,,8689027103,paid,fulfilled,8/22/2016,109.25,0,100,0,100
7677805599,8/22/2016,8/23/2016,,8688596191,partially_refunded,fulfilled,8/22/2016,138.7,41.7,97,0,97
7677806367,8/22/2016,8/23/2016,,8689098271,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677807327,8/22/2016,8/23/2016,,8689091103,paid,fulfilled,8/22/2016,52,7,45,0,45
7677807711,8/22/2016,8/23/2016,,8689103391,paid,fulfilled,8/22/2016,32,7,25,0,25
7677807903,8/22/2016,8/23/2016,,8689115999,paid,fulfilled,8/22/2016,32,7,25,0,25
7677808863,8/22/2016,8/23/2016,,8689080159,paid,fulfilled,8/22/2016,81.29,7,68,0,68
7677809567,8/22/2016,8/23/2016,,8689110559,paid,fulfilled,8/22/2016,56.16,7,45,0,45
7677811807,8/22/2016,8/23/2016,,8689106655,paid,fulfilled,8/22/2016,61.63,7,50,0,50
7677814431,8/22/2016,8/23/2016,,8689040607,paid,fulfilled,8/22/2016,132.48,52.48,80,0,80
7677815263,8/22/2016,8/23/2016,,8689122335,paid,fulfilled,8/22/2016,49,7,42,0,42
7677816799,8/22/2016,8/23/2016,,8689076703,refunded,fulfilled,8/22/2016,201,0,201,0,201
7677818399,8/22/2016,8/23/2016,,8689123295,paid,fulfilled,8/22/2016,100,7,93,0,93
7677819039,8/22/2016,8/23/2016,,8689124255,paid,fulfilled,8/22/2016,154,0,154,0,154
7677820319,8/22/2016,8/23/2016,,8689112095,paid,fulfilled,8/22/2016,70.37,7,58,0,58
7677821663,8/22/2016,8/23/2016,,8689129695,paid,fulfilled,8/22/2016,215.22,0,197,0,197
7677822175,8/22/2016,8/23/2016,,8689103327,paid,fulfilled,8/22/2016,67,7,60,0,60
7677823647,8/22/2016,8/23/2016,,8689129631,paid,fulfilled,8/22/2016,131.1,0,120,0,120
7677824351,8/22/2016,8/23/2016,,8689130399,paid,fulfilled,8/22/2016,52,7,45,0,45
7677825247,8/22/2016,8/23/2016,,8689121375,paid,fulfilled,8/22/2016,42,7,35,0,35
7677825439,8/22/2016,8/23/2016,,8689121951,paid,fulfilled,8/22/2016,32,7,25,0,25
7677825631,8/22/2016,8/23/2016,,8689083551,paid,fulfilled,8/22/2016,107.83,32.83,75,0,75
7677825759,8/22/2016,8/23/2016,,8689109727,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677826207,8/22/2016,8/23/2016,,8689134559,paid,fulfilled,8/22/2016,32,7,25,0,25
7677827487,8/22/2016,8/23/2016,,8689127199,paid,fulfilled,8/22/2016,121.7,41.7,80,0,80
7677828383,8/22/2016,8/23/2016,,8687878815,paid,fulfilled,8/22/2016,39,7,32,0,32
7677829407,8/22/2016,8/23/2016,,8689139551,paid,fulfilled,8/22/2016,61.63,7,50,0,50
7677831263,8/22/2016,8/23/2016,,8689116767,paid,fulfilled,8/22/2016,42,7,35,0,35
7677833695,8/22/2016,8/23/2016,,8689140383,paid,fulfilled,8/22/2016,74,7,67,0,67
7677838111,8/22/2016,8/23/2016,,8689146783,refunded,fulfilled,8/22/2016,75,7,68,0,68
7677838431,8/22/2016,8/23/2016,,8689120863,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677843807,8/22/2016,8/23/2016,,8689006175,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677844127,8/22/2016,8/23/2016,,8688874335,paid,fulfilled,8/22/2016,112,0,112,0,112
7677846431,8/22/2016,8/23/2016,,8689072479,paid,fulfilled,8/22/2016,52,7,45,0,45
7677847903,8/22/2016,8/23/2016,,8689048863,paid,fulfilled,8/22/2016,94,7,87,0,87
7677848543,8/22/2016,8/23/2016,,8689091103,paid,fulfilled,8/22/2016,52,7,45,0,45
7677849951,8/22/2016,8/23/2016,,8689136543,partially_refunded,fulfilled,8/22/2016,116,0,116,0,116
7677851167,8/22/2016,8/23/2016,,8689163551,paid,fulfilled,8/22/2016,56.16,7,45,0,45
7677858143,8/22/2016,8/23/2016,,8688843807,refunded,fulfilled,8/22/2016,126.73,0,116,0,116
7677860063,8/22/2016,8/23/2016,,8689088351,paid,fulfilled,8/22/2016,93.31,7,79,0,79
7677860511,8/22/2016,8/23/2016,,8689168415,paid,fulfilled,8/22/2016,32,7,25,0,25
7677861983,8/22/2016,8/23/2016,,8689171231,paid,fulfilled,8/22/2016,52,7,45,0,45
7677862111,8/22/2016,8/23/2016,,8689157407,refunded,fulfilled,8/22/2016,59,7,52,0,52
7677864607,8/22/2016,8/23/2016,,8689145439,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677865055,8/22/2016,8/23/2016,,8688968799,paid,fulfilled,8/22/2016,42,7,35,0,35
7677875807,8/22/2016,8/23/2016,,8689117791,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677876383,8/22/2016,8/23/2016,,8689187487,paid,fulfilled,8/22/2016,57.83,32.83,25,0,25
7677879519,8/22/2016,8/23/2016,,8689187423,paid,fulfilled,8/22/2016,42,7,35,0,35
7677880671,8/22/2016,8/23/2016,,8689161567,paid,fulfilled,8/22/2016,76,7,69,0,69
7677884063,8/22/2016,8/23/2016,,8689079007,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677884191,8/22/2016,8/23/2016,,8689182047,paid,fulfilled,8/22/2016,32,7,25,0,25
7677884511,8/22/2016,8/23/2016,,8689128607,paid,fulfilled,8/22/2016,32,7,25,0,25
7677887263,8/22/2016,8/23/2016,,8689196063,partially_refunded,fulfilled,8/22/2016,187.91,0,172,0,172
7677890207,8/22/2016,8/23/2016,,8689199263,paid,fulfilled,8/22/2016,111.88,7,96,0,96
7677891487,8/22/2016,8/23/2016,,8689167967,refunded,fulfilled,8/22/2016,94,7,87,0,87
7677894303,8/22/2016,8/23/2016,,8689204255,paid,fulfilled,8/22/2016,70,7,63,0,63
7677897439,8/22/2016,8/23/2016,,8689096159,paid,fulfilled,8/22/2016,70.37,7,58,0,58
7677901535,8/22/2016,8/23/2016,,8689160351,paid,fulfilled,8/22/2016,127.82,0,117,0,117
7677904543,8/22/2016,8/22/2016,,8689212127,paid,fulfilled,8/22/2016,83.16,15.42,62,0,62
7677904991,8/22/2016,8/23/2016,,8689203103,paid,fulfilled,8/22/2016,81.29,7,68,0,68
7677906719,8/22/2016,8/23/2016,,8689213471,paid,fulfilled,8/22/2016,63.81,7,52,0,52
7677907039,8/22/2016,8/23/2016,,8689118943,paid,fulfilled,8/22/2016,167.83,32.83,135,0,135
7677907615,8/22/2016,8/23/2016,,8689151135,paid,fulfilled,8/22/2016,86.7,41.7,45,0,45
7677908511,8/22/2016,8/23/2016,,8689217311,paid,fulfilled,8/22/2016,64,7,57,0,57
7677908767,8/22/2016,8/23/2016,,8689198687,paid,fulfilled,8/22/2016,32,7,25,0,25
7677909855,8/22/2016,8/23/2016,,8689117663,paid,fulfilled,8/22/2016,100.39,42.39,58,0,58
7677910751,8/22/2016,8/23/2016,,8689214367,paid,fulfilled,8/22/2016,32,7,25,0,25
7677911327,8/22/2016,8/23/2016,,8689129631,paid,fulfilled,8/22/2016,97.68,7,83,0,83
7677911775,8/22/2016,8/23/2016,,8689191391,paid,fulfilled,8/22/2016,113.62,0,104,0,104
7677916895,8/22/2016,8/23/2016,,8689192287,paid,fulfilled,8/22/2016,32,7,25,0,25
7677917279,8/22/2016,8/23/2016,,8689155871,paid,fulfilled,8/22/2016,159.7,41.7,118,0,118
7677917407,8/22/2016,8/23/2016,,8689158623,refunded,fulfilled,8/22/2016,102.05,7,87,0,87
7677921183,8/22/2016,8/23/2016,,8689210591,paid,fulfilled,8/22/2016,32,7,25,0,25
7677923231,8/22/2016,8/23/2016,,8689229407,paid,fulfilled,8/22/2016,104,0,104,0,104
7677924255,8/22/2016,8/23/2016,,8689230111,paid,fulfilled,8/22/2016,59,7,52,0,52
7677925151,8/22/2016,8/23/2016,,8689180831,paid,fulfilled,8/22/2016,109.25,0,100,0,100
7677925279,8/22/2016,8/23/2016,,8689212063,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7677925663,8/22/2016,8/23/2016,,8689181279,paid,fulfilled,8/22/2016,115.81,0,106,0,106
7677926495,8/22/2016,8/23/2016,,8689236447,paid,fulfilled,8/22/2016,94.4,7,80,0,80
7677927263,8/22/2016,8/23/2016,,8689160543,paid,fulfilled,8/22/2016,138,0,138,0,138
7677927903,8/22/2016,8/23/2016,,8689204959,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7677928351,8/22/2016,8/23/2016,,8689128671,paid,fulfilled,8/22/2016,59,7,52,0,52
7677928863,8/22/2016,8/23/2016,,8689196895,paid,fulfilled,8/22/2016,32,7,25,0,25
7677933151,8/22/2016,8/23/2016,,8689247775,paid,fulfilled,8/22/2016,209,0,209,0,209
7677934431,8/22/2016,8/23/2016,,8689231839,paid,fulfilled,8/22/2016,32,7,25,0,25
7677935135,8/22/2016,8/23/2016,,8689246175,paid,fulfilled,8/22/2016,49,7,42,0,42
7677935199,8/22/2016,8/23/2016,,8689170015,paid,fulfilled,8/22/2016,67,7,60,0,60
7677936351,8/22/2016,8/23/2016,,8689241887,paid,fulfilled,8/22/2016,56.16,7,45,0,45
7677936671,8/22/2016,8/23/2016,,8689237919,paid,fulfilled,8/22/2016,57.83,32.83,25,0,25
7677938143,8/22/2016,8/23/2016,,8689231775,paid,fulfilled,8/22/2016,52,7,45,0,45
7677938335,8/22/2016,8/23/2016,,8689138655,partially_refunded,fulfilled,8/22/2016,228,0,228,0,228
7677940319,8/22/2016,8/23/2016,,8689244767,paid,fulfilled,8/22/2016,133.29,0,122,0,122
7677941279,8/22/2016,8/23/2016,,8689253023,paid,fulfilled,8/22/2016,81.29,7,68,0,68
7677942559,8/22/2016,8/23/2016,,8689253535,paid,fulfilled,8/22/2016,136.83,32.83,104,0,104
7677945055,8/22/2016,8/23/2016,,8689207583,paid,fulfilled,8/22/2016,52,7,45,0,45
7677948959,8/22/2016,8/23/2016,,8689265055,paid,fulfilled,8/22/2016,32,7,25,0,25
7677951711,8/22/2016,8/23/2016,,8689268127,partially_refunded,fulfilled,8/22/2016,98.77,7,84,0,84
7677954975,8/22/2016,8/23/2016,,8689260447,paid,fulfilled,8/22/2016,124.55,0,114,0,114
7677955999,8/22/2016,8/23/2016,,8689236639,paid,fulfilled,8/22/2016,32,7,25,0,25
7677956063,8/22/2016,8/23/2016,,8689270879,paid,fulfilled,8/22/2016,116,0,116,0,116
7677957663,8/22/2016,8/23/2016,,8689241503,paid,fulfilled,8/22/2016,151.86,0,139,0,139
7677960223,8/22/2016,8/23/2016,,8689277599,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7677961503,8/22/2016,8/23/2016,,8689040543,paid,fulfilled,8/22/2016,165,0,165,0,165
7677961631,8/22/2016,8/23/2016,,8689276895,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7677961887,8/22/2016,8/23/2016,,8689274591,paid,fulfilled,8/22/2016,159.7,41.7,118,0,118
7677962207,8/22/2016,8/23/2016,,8689267679,paid,fulfilled,8/22/2016,87,7,80,0,80
7677962463,8/22/2016,8/23/2016,,8689244319,partially_refunded,fulfilled,8/22/2016,178,0,178,0,178
7677966559,8/22/2016,8/23/2016,,8689282079,paid,fulfilled,8/22/2016,42,7,35,0,35
7677967007,8/22/2016,8/23/2016,,8689254175,paid,fulfilled,8/22/2016,94,7,87,0,87
7677967647,8/22/2016,8/23/2016,,8689267359,refunded,fulfilled,8/22/2016,104,7,97,0,97
7677973407,8/22/2016,8/23/2016,,8689264607,paid,fulfilled,8/22/2016,199.83,32.83,167,0,167
7677976671,8/22/2016,8/23/2016,,8689233247,paid,fulfilled,8/22/2016,94,7,87,0,87
7677977247,8/22/2016,8/23/2016,,8689284063,paid,fulfilled,8/22/2016,56.16,7,45,0,45
7677977887,8/22/2016,8/23/2016,,8689286751,paid,fulfilled,8/22/2016,52,7,45,0,45
7677981279,8/22/2016,8/23/2016,,8689296735,paid,fulfilled,8/22/2016,59,7,52,0,52
7677982687,8/22/2016,8/23/2016,,8689300447,refunded,fulfilled,8/22/2016,78.01,7,65,0,65
7677984223,8/22/2016,8/22/2016,,8689299871,paid,fulfilled,8/22/2016,50.42,15.42,35,0,35
7677985247,8/22/2016,8/23/2016,,8689279583,paid,fulfilled,8/22/2016,81.29,7,68,0,68
7677987423,8/22/2016,8/23/2016,,8689283423,partially_refunded,fulfilled,8/22/2016,210.83,32.83,178,0,178
7677988383,8/22/2016,8/23/2016,,8689307551,paid,fulfilled,8/22/2016,45,7,38,0,38
7677988767,8/22/2016,8/23/2016,,8688990495,paid,fulfilled,8/22/2016,80.2,7,67,0,67
7677988831,8/22/2016,8/24/2016,,8688491615,partially_refunded,fulfilled,8/22/2016,200,0,200,0,200
7677989663,8/22/2016,8/24/2016,,8689290079,paid,fulfilled,8/22/2016,39,7,32,0,32
7677992927,8/22/2016,8/24/2016,,8689311071,paid,fulfilled,8/22/2016,69,7,62,0,62
7677994143,8/22/2016,8/24/2016,,8689297823,paid,fulfilled,8/22/2016,81.29,7,68,0,68
7677994399,8/22/2016,8/24/2016,,8689095647,refunded,fulfilled,8/22/2016,120,0,120,0,120
7677998175,8/22/2016,8/24/2016,,8689314847,paid,fulfilled,8/22/2016,56.16,7,45,0,45
7677999903,8/22/2016,8/24/2016,,8689316063,partially_refunded,fulfilled,8/22/2016,94.4,7,80,0,80
7678002271,8/22/2016,8/24/2016,,8689318751,paid,fulfilled,8/22/2016,52.89,7,42,0,42
7678008351,8/22/2016,8/24/2016,,8689319647,paid,fulfilled,8/22/2016,194.86,48.86,146,0,146
7678008863,8/22/2016,8/24/2016,,8689324767,paid,fulfilled,8/22/2016,83.48,7,70,0,70
7678011423,8/22/2016,8/24/2016,,8689081119,paid,fulfilled,8/22/2016,41.96,7,32,0,32
7678011487,8/22/2016,8/24/2016,,8689329759,paid,fulfilled,8/22/2016,151.86,0,139,0,139
7678015967,8/22/2016,8/24/2016,,8689326175,paid,fulfilled,8/22/2016,108.6,7,93,0,93
7678018079,8/22/2016,8/24/2016,,8689146015,paid,fulfilled,8/22/2016,59,7,52,0,52
7678019039,8/22/2016,8/24/2016,,8689319263,paid,fulfilled,8/22/2016,63.81,7,52,0,52
7678019423,8/22/2016,8/24/2016,,8689341855,partially_refunded,fulfilled,8/22/2016,268.76,0,246,0,246
7678022303,8/22/2016,8/24/2016,,8689329375,paid,fulfilled,8/22/2016,87,7,80,0,80
7678023007,8/22/2016,8/24/2016,,8689339231,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678027039,8/22/2016,8/24/2016,,8689347743,paid,fulfilled,8/22/2016,52,7,45,0,45
7678032031,8/22/2016,8/24/2016,,8689349855,paid,fulfilled,8/22/2016,69,7,62,0,62
7678033887,8/22/2016,8/24/2016,,8689190559,partially_refunded,fulfilled,8/22/2016,192,0,192,0,192
7678034015,8/22/2016,8/24/2016,,8689346463,paid,fulfilled,8/22/2016,103,7,96,0,96
7678034143,8/22/2016,8/24/2016,,8689340575,refunded,fulfilled,8/22/2016,120.18,0,110,0,110
7678034783,8/22/2016,8/24/2016,,8689350687,paid,fulfilled,8/22/2016,106,0,106,0,106
7678034847,8/22/2016,8/24/2016,,8689335839,paid,fulfilled,8/22/2016,104,7,97,0,97
7678035807,8/22/2016,8/24/2016,,8689345759,paid,fulfilled,8/22/2016,181.36,0,166,0,166
7678036255,8/22/2016,8/24/2016,,8689316703,partially_refunded,fulfilled,8/22/2016,146,0,146,0,146
7678038687,8/22/2016,8/24/2016,,8689282335,paid,fulfilled,8/22/2016,70.37,7,58,0,58
7678044895,8/22/2016,8/24/2016,,8689287263,paid,fulfilled,8/22/2016,141.97,47.97,94,0,94
7678047135,8/22/2016,8/24/2016,,8689365471,paid,fulfilled,8/22/2016,56.16,7,45,0,45
7678048991,8/22/2016,8/24/2016,,8689311007,paid,fulfilled,8/22/2016,143.12,0,131,0,131
7678053663,8/22/2016,8/24/2016,,8689391327,paid,fulfilled,8/22/2016,94,7,87,0,87
7678054047,8/22/2016,8/24/2016,,8689371999,paid,fulfilled,8/22/2016,201,0,201,0,201
7678055711,8/22/2016,8/24/2016,,8689402847,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7678056927,8/22/2016,8/24/2016,,8689355039,paid,fulfilled,8/22/2016,63.81,7,52,0,52
7678057055,8/22/2016,8/24/2016,,8689399455,paid,fulfilled,8/22/2016,59,7,52,0,52
7678057439,8/22/2016,8/24/2016,,8689338783,paid,fulfilled,8/22/2016,70.37,7,58,0,58
7678058015,8/22/2016,8/24/2016,,8689438559,paid,fulfilled,8/22/2016,70.37,7,58,0,58
7678059231,8/22/2016,8/24/2016,,8689421151,paid,fulfilled,8/22/2016,52,7,45,0,45
7678059615,8/22/2016,8/24/2016,,8689450655,paid,fulfilled,8/22/2016,221.78,0,203,0,203
7678060639,8/22/2016,8/24/2016,,8689456543,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7678062879,8/22/2016,8/24/2016,,8689419295,paid,fulfilled,8/22/2016,42,7,35,0,35
7678062943,8/22/2016,8/24/2016,,8689231263,partially_refunded,fulfilled,8/22/2016,189,0,173,0,173
7678064159,8/22/2016,8/24/2016,,8689499103,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678064223,8/22/2016,8/24/2016,,8689434015,paid,fulfilled,8/22/2016,42,7,35,0,35
7678067103,8/22/2016,8/24/2016,,8689439711,paid,fulfilled,8/22/2016,323.49,94.49,229,0,229
7678067807,8/22/2016,8/24/2016,,8689428575,paid,fulfilled,8/22/2016,94.4,7,80,0,80
7745898335,9/6/2016,9/7/2016,,8687978783,paid,fulfilled,9/6/2016,0,0,0,68,68
7678073695,8/22/2016,8/24/2016,,8689566943,paid,fulfilled,8/22/2016,94,7,87,0,87
7678074719,8/22/2016,8/24/2016,,8689626463,paid,fulfilled,8/22/2016,39,7,32,0,32
7678075167,8/22/2016,8/24/2016,,8689265631,paid,fulfilled,8/22/2016,42,7,35,0,35
7678079391,8/22/2016,8/24/2016,,8689559391,paid,fulfilled,8/22/2016,42,7,35,0,35
7678081247,8/22/2016,8/24/2016,,8689513759,paid,fulfilled,8/22/2016,42,7,35,0,35
7678081567,8/22/2016,8/24/2016,,8689488159,paid,fulfilled,8/22/2016,42,7,35,0,35
7678082655,8/22/2016,8/24/2016,,8689577823,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7678083999,8/22/2016,8/24/2016,,8689513631,paid,fulfilled,8/22/2016,165.98,46.98,119,0,119
7678085343,8/22/2016,8/22/2016,,8689721951,refunded,,8/22/2016,219.83,32.83,187,0,187
7678085791,8/22/2016,8/24/2016,,8688688863,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7678088415,8/22/2016,8/24/2016,,8689718751,refunded,fulfilled,8/22/2016,75,7,68,0,68
7678092447,8/22/2016,8/24/2016,,8689325279,paid,fulfilled,8/22/2016,65,7,58,0,58
7678093535,8/22/2016,8/24/2016,,8689206623,paid,fulfilled,8/22/2016,52,7,45,0,45
7678097567,8/22/2016,8/24/2016,,8689195551,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678102047,8/22/2016,8/24/2016,,8689090207,paid,fulfilled,8/22/2016,128.83,32.83,96,0,96
7678102879,8/22/2016,8/24/2016,,8689737119,refunded,fulfilled,8/22/2016,103,7,96,0,96
7678103135,8/22/2016,8/24/2016,,8689735263,paid,fulfilled,8/22/2016,158.41,0,145,0,145
7678103583,8/22/2016,8/24/2016,,8689358623,paid,fulfilled,8/22/2016,143.12,0,131,0,131
7678103967,8/22/2016,8/24/2016,,8689743839,paid,fulfilled,8/22/2016,49,7,42,0,42
7678105631,8/22/2016,,8/22/2016,8689642463,refunded,,8/22/2016,32,7,25,0,25
7678107039,8/22/2016,8/24/2016,,8689740895,paid,fulfilled,8/22/2016,75,7,68,0,68
7678111391,8/22/2016,8/24/2016,,8689748767,paid,fulfilled,8/22/2016,32,7,25,0,25
7678112735,8/22/2016,8/24/2016,,8689520927,partially_refunded,fulfilled,8/22/2016,210.85,0,193,0,193
7678112799,8/22/2016,8/24/2016,,8689741343,paid,fulfilled,8/22/2016,69,7,62,0,62
7678114335,8/22/2016,8/24/2016,,8689748255,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7678117343,8/22/2016,8/24/2016,,8689755039,paid,fulfilled,8/22/2016,155.7,41.7,114,0,114
7678121759,8/22/2016,8/24/2016,,8689749791,paid,fulfilled,8/22/2016,72.55,7,60,0,60
7678122527,8/22/2016,8/24/2016,,8689758111,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678123679,8/22/2016,8/24/2016,,8689200543,paid,fulfilled,8/22/2016,32,7,25,0,25
7678126047,8/22/2016,8/24/2016,,8689765023,paid,fulfilled,8/22/2016,108.6,7,93,0,93
7678129631,8/22/2016,8/24/2016,,8689752543,paid,fulfilled,8/22/2016,168.25,0,154,0,154
7678133727,8/22/2016,8/24/2016,,8689537247,paid,fulfilled,8/22/2016,82.97,47.97,35,0,35
7678135071,8/22/2016,8/24/2016,,8689753439,paid,fulfilled,8/22/2016,243,0,243,0,243
7678137503,8/22/2016,8/24/2016,,8689756447,paid,fulfilled,8/22/2016,78.01,7,65,0,65
7678138655,8/22/2016,8/24/2016,,8689744095,paid,fulfilled,8/22/2016,109.25,0,100,0,100
7678138719,8/22/2016,8/24/2016,,8689771679,paid,fulfilled,8/22/2016,34.31,7,25,0,25
7678139615,8/22/2016,8/24/2016,,8689765855,paid,fulfilled,8/22/2016,114,0,114,0,114
7678139807,8/22/2016,8/24/2016,,8689734111,paid,fulfilled,8/22/2016,32,7,25,0,25
7678140383,8/22/2016,8/24/2016,,8689771935,paid,fulfilled,8/22/2016,112.97,7,97,0,97
7678141215,8/22/2016,8/24/2016,,8689780703,paid,fulfilled,8/22/2016,111,0,111,0,111
7678143071,8/22/2016,8/24/2016,,8689761759,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678144543,8/22/2016,8/24/2016,,8689766303,paid,fulfilled,8/22/2016,145,0,145,0,145
7678144799,8/22/2016,8/24/2016,,8689730719,paid,fulfilled,8/22/2016,100,7,93,0,93
7678145055,8/22/2016,8/25/2016,,8689721951,paid,fulfilled,8/22/2016,177.83,32.83,145,0,145
7678146015,8/22/2016,8/24/2016,,8688993247,paid,fulfilled,8/22/2016,52.89,7,42,0,42
7678146591,8/22/2016,8/24/2016,,8689787743,paid,fulfilled,8/22/2016,63.81,7,52,0,52
7678147039,8/22/2016,8/24/2016,,8689251167,paid,fulfilled,8/22/2016,91.12,7,77,0,77
7678149023,8/22/2016,8/24/2016,,8689762655,paid,fulfilled,8/22/2016,121.39,42.39,79,0,79
7678149151,8/22/2016,8/24/2016,,8689784159,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678149919,8/22/2016,8/24/2016,,8689788639,refunded,fulfilled,8/22/2016,81.29,7,68,0,68
7678152159,8/22/2016,8/24/2016,,8689764703,paid,fulfilled,8/22/2016,32,7,25,0,25
7678156383,8/22/2016,8/24/2016,,8689777055,paid,fulfilled,8/22/2016,59,7,52,0,52
7678156767,8/22/2016,8/24/2016,,8689754463,partially_refunded,fulfilled,8/22/2016,268,0,268,0,268
7678158751,8/22/2016,,8/24/2016,8689336415,refunded,,8/22/2016,42,7,35,0,35
7678165855,8/22/2016,8/24/2016,,8689799583,paid,fulfilled,8/22/2016,63.81,7,52,0,52
7678168223,8/22/2016,8/24/2016,,8689799071,paid,fulfilled,8/22/2016,52,7,45,0,45
7678169695,8/22/2016,8/24/2016,,8689759199,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678171743,8/22/2016,8/24/2016,,8689777439,paid,fulfilled,8/22/2016,42,7,35,0,35
7678173023,8/22/2016,8/24/2016,,8689812831,paid,fulfilled,8/22/2016,93.31,7,79,0,79
7678175071,8/22/2016,8/24/2016,,8687623647,paid,fulfilled,8/22/2016,97.68,7,83,0,83
7678180063,8/22/2016,,8/24/2016,8689193567,refunded,,8/22/2016,67,7,60,0,60
7678180127,8/22/2016,8/24/2016,,8689813407,refunded,fulfilled,8/22/2016,148.58,0,136,0,136
7678180191,8/22/2016,8/24/2016,,8689823263,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678182879,8/22/2016,8/24/2016,,8689820959,paid,fulfilled,8/22/2016,95.92,8.92,87,0,87
7678185567,8/22/2016,8/24/2016,,8689819039,paid,fulfilled,8/22/2016,100,7,93,0,93
7678187487,8/22/2016,8/24/2016,,8689804895,paid,fulfilled,8/22/2016,145,0,145,0,145
7678199007,8/22/2016,8/24/2016,,8689795551,paid,fulfilled,8/22/2016,112.53,0,103,0,103
7678199135,8/22/2016,8/24/2016,,8689837663,paid,fulfilled,8/22/2016,81.29,7,68,0,68
7678202335,8/22/2016,8/24/2016,,8689831711,paid,fulfilled,8/22/2016,42,7,35,0,35
7678207455,8/22/2016,8/24/2016,,8689845279,partially_refunded,fulfilled,8/22/2016,128.92,0,118,0,118
7678212639,8/22/2016,8/24/2016,,8689843807,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678213215,8/22/2016,8/24/2016,,8689854111,paid,fulfilled,8/22/2016,45.24,7,35,0,35
7678219743,8/22/2016,8/24/2016,,8689773983,paid,fulfilled,8/22/2016,173.71,0,159,0,159
7678220383,8/22/2016,8/24/2016,,8689815583,partially_refunded,fulfilled,8/22/2016,137.66,0,126,0,126
7678221919,8/22/2016,8/24/2016,,8689863135,paid,fulfilled,8/22/2016,49,7,42,0,42
7678223135,8/22/2016,8/24/2016,,8689847391,partially_refunded,fulfilled,8/22/2016,130,0,130,0,130
7678228639,8/22/2016,8/24/2016,,8689854815,paid,fulfilled,8/22/2016,59,7,52,0,52
